date,latitude,longitude,country_name,admin_division_name,risk_class
,33.29475374,74.56644559,india,Jammu and Kashmir,High
,11.4046,76.6953,india,Tamil Nadu,Low
,30.739231,78.373963,india,Uttaranchal,High
,30.2835,79.24979999999998,india,Uttaranchal,Medium
,30.9753,78.4375,india,Uttaranchal,Low
,11.339753,76.869056,india,Tamil Nadu,High
,10.86885351,76.03846722999998,india,Kerala,High
,27.2333,94.1167,india,Assam,Medium
,32.6987,75.0582,india,Jammu and Kashmir,Low
,33.0186,75.24049999999998,india,Jammu and Kashmir,Low
,23.3439,93.0748,india,Mizoram,High
,30.2524,78.92279999999998,india,Uttaranchal,Low
,27.0161,88.2478,india,West Bengal,High
,12.8715,74.8862,india,Karnataka,Low
,27.232798090000003,88.59292517,india,Sikkim,High
,32.95544044,74.96483289999999,india,Jammu and Kashmir,Low
,34.208,77.51009999999998,india,Jammu and Kashmir,Medium
,33.1454521,75.78025690999998,india,Jammu and Kashmir,Low
,25.15246863,92.94670614,india,Assam,Low
,27.0375,88.26269999999998,india,West Bengal,Medium
,25.5576,91.8506,india,Meghalaya,Low
,33.33827658,75.19548806,india,Jammu and Kashmir,Medium
,26.0093,94.5238,india,Nagaland,Low
,23.8986,91.7599,india,Tripura,High
,27.10350855,93.64513257,india,Arunachal Pradesh,High
,30.416,78.34149999999998,india,Uttaranchal,Low
,33.245,75.247,india,Jammu and Kashmir,Low
,31.1,77.1645,india,Himachal Pradesh,Low
,15.9517,73.9958,india,Maharashtra,High
,11.3378713,76.88295958,india,Tamil Nadu,Low
,33.6794,74.2525,india,Jammu and Kashmir,High
,16.0781,78.8743,india,Andhra Pradesh,Medium
,28.9986,94.8885,india,Arunachal Pradesh,High
,25.203,90.5573,india,Meghalaya,High
,31.5639,77.97979999999998,india,Himachal Pradesh,Medium
,30.9012,77.09579999999998,india,Himachal Pradesh,High
,26.3333,91.25,india,Assam,Low
,30.2416,78.8996,india,Uttaranchal,Low
,30.3846,78.8371,india,Uttaranchal,High
,31.0215,77.1038,india,Himachal Pradesh,Low
,34.248971,74.68430699999999,india,Jammu and Kashmir,High
,28.6363,77.3957,india,Uttar Pradesh,Low
,32.94818322,75.12206351,india,Jammu and Kashmir,Low
,26.8836,88.2791,india,West Bengal,High
,24.5938,72.7308,india,Rajasthan,Low
,33.2412,75.2382,india,Jammu and Kashmir,High
,24.98793655,93.49870413,india,Manipur,Low
,33.0716,74.839,india,Jammu and Kashmir,Low
,27.8385,88.55599999999998,india,Sikkim,Medium
,31.7077,76.93129999999998,india,Himachal Pradesh,Medium
,31.4551,78.1996,india,Himachal Pradesh,High
,11.344,76.8691,india,Tamil Nadu,Medium
,27.5523,91.752,india,Arunachal Pradesh,High
,30.3299,79.3206,india,Uttaranchal,Medium
,11.7792,78.2034,india,Tamil Nadu,Low
,31.46626719,76.86927482,india,Himachal Pradesh,High
,28.758,77.15,india,Delhi,High
,25.9703,91.8584,india,Meghalaya,Low
,26.885,88.2778,india,West Bengal,High
,12.98670911,75.27809658000001,india,Karnataka,High
,33.32217847,75.19281971000001,india,Jammu and Kashmir,Medium
,17.2634,73.5446,india,Maharashtra,High
,10.52955815,76.69262671,india,Kerala,Low
,18.7591,73.3852,india,Maharashtra,Medium
,26.1049,91.7369,india,Assam,Medium
,24.8142,93.5444,india,Manipur,Low
,12.95406833,77.52013277,india,Karnataka,Low
,34.31775167,75.54649874,india,Jammu and Kashmir,Medium
,25.3179,94.04620000000001,india,Manipur,High
,9.40363243,77.05364274,india,Kerala,Medium
,15.3455,73.89759999999998,india,Goa,Low
,25.51614662,94.2341227,india,Nagaland,Medium
,16.94057232,73.46476376999999,india,Maharashtra,Low
,19.0402,72.9089,india,Maharashtra,Medium
,30.9044,77.0969,india,Himachal Pradesh,High
,12.845,75.65999999999998,india,Karnataka,Medium
,30.5589,77.2889,india,Himachal Pradesh,Medium
,29.5798,80.2123,india,Uttaranchal,Low
,27.3392,88.61879999999998,india,Sikkim,Low
,31.10312666,77.20355516,india,Himachal Pradesh,Low
,29.5829,80.21819999999998,india,Uttaranchal,Medium
,25.4749,93.1477,india,Assam,High
,25.82601444,91.87113067000001,india,Meghalaya,Low
,27.0096,88.2548,india,West Bengal,Low
,25.9466,94.6279,india,Nagaland,Medium
,30.1642,78.2936,india,Uttaranchal,Low
,20.944738,85.156627,india,Orissa,High
,24.1419,94.1078,india,Manipur,High
,26.0137,94.5163,india,Nagaland,Low
,10.077,76.322,india,Kerala,Low
,33.0165,74.9437,india,Jammu and Kashmir,Medium
,30.4783,78.2741,india,Uttaranchal,High
,25.0888,92.8551,india,Assam,High
,34.2946,75.48319999999998,india,Jammu and Kashmir,Low
,33.049870899999995,75.94928866,india,Jammu and Kashmir,Medium
,34.0096,74.59149999999998,india,Jammu and Kashmir,High
,30.4876,78.0366,india,Uttaranchal,High
,28.10756941,94.18315697000001,india,Arunachal Pradesh,Medium
,16.52140962,80.60751229,india,Andhra Pradesh,Medium
,28.5714,77.21349999999998,india,Delhi,High
,27.1071241,93.65156438,india,Arunachal Pradesh,High
,25.481623,93.141692,india,Assam,Medium
,27.5161,88.5575,india,Sikkim,High
,26.72,95.029,india,Nagaland,Low
,33.775,74.0934,india,Jammu and Kashmir,Low
,27.1499,88.37999999999998,india,Sikkim,Medium
,27.3383,88.60689999999998,india,Sikkim,Medium
,33.27070612,75.17529326999998,india,Jammu and Kashmir,Medium
,26.2363,94.8133,india,Nagaland,Low
,31.1191,77.5092,india,Himachal Pradesh,High
,18.3978,73.5086,india,Maharashtra,Low
,26.1978,91.7665,india,Assam,High
,22.533,92.899,india,Mizoram,Low
,19.3379,73.7767,india,Maharashtra,High
,23.33501164,92.85410625,india,Mizoram,Low
,25.16,93.686,india,Manipur,Medium
,33.0852,74.8799,india,Jammu and Kashmir,Low
,31.6865,77.10429999999998,india,Himachal Pradesh,High
,20.47818279,86.106255,india,Orissa,Low
,24.8063,93.9482,india,Manipur,Low
,11.2738,75.8275,india,Kerala,Low
,16.5141,80.6053,india,Andhra Pradesh,Medium
,23.0137,91.7174,india,Tripura,Low
,31.9563,77.1135,india,Himachal Pradesh,Medium
,19.17041801,73.02151508,india,Maharashtra,Medium
,20.5349,73.17029999999998,india,Gujarat,Low
,26.1097,91.7747,india,Assam,Low
,31.8833,78.61669999999998,india,Himachal Pradesh,Low
,8.4863,76.9517,india,Kerala,High
,10.1160933,77.14963250000001,india,Kerala,Low
,30.0667,79.0193,india,Uttaranchal,Medium
,33.2418,75.242,india,Jammu and Kashmir,Low
,33.0086,74.9426,india,Jammu and Kashmir,High
,27.6802471,93.62592773,india,Arunachal Pradesh,Low
,33.7099,74.7959,india,Jammu and Kashmir,High
,25.1553,93.028,india,Assam,High
,12.02218293,75.775,india,Kerala,Low
,32.9913,75.1915,india,Jammu and Kashmir,Medium
,26.3335,94.5512,india,Nagaland,High
,25.69111465,94.09483333,india,Nagaland,Low
,27.6047,88.64629999999998,india,Sikkim,Low
,25.3833,94.1884,india,Manipur,Medium
,25.5125,93.3613,india,Assam,High
,25.61560252,94.11603493,india,Nagaland,High
,24.819,94.3551,india,Manipur,Low
,30.8522,76.991,india,Himachal Pradesh,Low
,33.9659,74.3313,india,Jammu and Kashmir,Medium
,29.5863,80.21859999999998,india,Uttaranchal,Medium
,27.0136,92.6351,india,Arunachal Pradesh,High
,32.6175,75.6157,india,Jammu and Kashmir,High
,30.7652,78.5925,india,Uttaranchal,Low
,26.10973183,91.80317334,india,Assam,High
,24.37169581,93.70684171,india,Manipur,Medium
,33.08146902,75.29750088,india,Jammu and Kashmir,Medium
,27.05957271,93.50102778,india,Arunachal Pradesh,Low
,13.986,75.452,india,Karnataka,Medium
,33.1292173,75.44618905999998,india,Jammu and Kashmir,Medium
,11.3432,76.8285,india,Tamil Nadu,Medium
,25.5498,92.0757,india,Meghalaya,Medium
,33.798,74.2562,india,Jammu and Kashmir,Low
,31.72415448,76.93732120999998,india,Himachal Pradesh,Low
,30.81350174,78.6179215,india,Uttaranchal,High
,31.348,77.4614,india,Himachal Pradesh,Medium
,31.2403,77.92579999999998,india,Himachal Pradesh,High
,30.6945,79.0544,india,Uttaranchal,Low
,23.72988966,92.71495623000001,india,Mizoram,Low
,32.02547867,76.16692598999998,india,Himachal Pradesh,Low
,33.9243,74.61629999999998,india,Jammu and Kashmir,Low
,18.7632,73.34699999999998,india,Maharashtra,Low
,27.4888,93.0153,india,Arunachal Pradesh,Low
,32.44155342,76.53467166,india,Himachal Pradesh,Low
,32.9041,75.09109999999998,india,Jammu and Kashmir,Medium
,33.2413,75.2381,india,Jammu and Kashmir,High
,33.04965334,75.29048614,india,Jammu and Kashmir,Low
,32.060732509999994,77.13301332999998,india,Himachal Pradesh,Medium
,30.5004,79.3888,india,Uttaranchal,Medium
,27.10647226,93.65975252,india,Arunachal Pradesh,High
,9.8957,76.9346,india,Kerala,Low
,18.769972,73.36312926,india,Maharashtra,High
,27.11610665,93.79559574,india,Arunachal Pradesh,Low
,12.8962,74.8859,india,Karnataka,Medium
,29.7986,80.417,india,Uttaranchal,Medium
,31.05513474,77.02399952,india,Himachal Pradesh,Medium
,33.18477201,75.80813836,india,Jammu and Kashmir,Medium
,16.93911427,73.4745894,india,Maharashtra,High
,23.8447,93.0514,india,Mizoram,Low
,15.949,73.9667,india,Maharashtra,Low
,33.577,74.1872,india,Jammu and Kashmir,High
,32.99,75.1892,india,Jammu and Kashmir,Low
,27.1748,88.64579999999998,india,Sikkim,Medium
,23.74253,92.73868,india,Mizoram,Low
,19.1935,73.01139999999998,india,Maharashtra,Medium
,34.1482,77.5971,india,Jammu and Kashmir,High
,19.1711,73.0207,india,Maharashtra,Low
,33.01739981,74.93828040999999,india,Jammu and Kashmir,High
,33.33875958,75.19210609999999,india,Jammu and Kashmir,Low
,33.3216,75.1984,india,Jammu and Kashmir,Medium
,30.7395,77.2847,india,Himachal Pradesh,High
,29.7334,79.6367,india,Uttaranchal,Low
,25.0318,92.4584,india,Assam,Medium
,19.241559,72.97031199999998,india,Maharashtra,High
,29.420147,80.244129,india,Uttaranchal,High
,30.9206,78.3276,india,Uttaranchal,Low
,31.4135,77.89499999999998,india,Himachal Pradesh,Low
,27.593,88.492,india,Sikkim,Low
,9.99492836,76.5044632,india,Kerala,Medium
,30.7666,78.7963,india,Uttaranchal,Low
,30.15,78.7753,india,Uttaranchal,High
,30.6326,78.9953,india,Uttaranchal,High
,10.25289358,77.48190280999998,india,Tamil Nadu,Low
,29.7911,80.058,india,Uttaranchal,Low
,31.645,78.4354,india,Himachal Pradesh,High
,30.821298950000003,78.23265711,india,Uttaranchal,Medium
,25.5242,92.99140000000001,india,Assam,Low
,25.5098,93.8794,india,Manipur,Low
,9.74109526,76.71354671,india,Kerala,High
,11.50032205,75.9902751,india,Kerala,Low
,33.24199059,75.22770891,india,Jammu and Kashmir,Medium
,26.07821691,94.72071068,india,Nagaland,High
,27.97875751,94.26296826,india,Arunachal Pradesh,Low
,10.45147354,76.98339138999998,india,Tamil Nadu,High
,20.83341,86.03500799999999,india,Orissa,Low
,30.1719,80.8576,india,Uttaranchal,Low
,9.7327,76.8403,india,Kerala,Low
,8.5845033,76.97925203000001,india,Kerala,Medium
,27.4885,88.44509999999998,india,Sikkim,Medium
,33.38247258,75.72287680000002,india,Jammu and Kashmir,High
,27.08168565,93.60815652,india,Arunachal Pradesh,Low
,27.3721,88.708,india,Sikkim,Low
,34.0786,74.3836,india,Jammu and Kashmir,Medium
,27.0011,93.7273,india,Arunachal Pradesh,Low
,30.7204,79.0758,india,Uttaranchal,Medium
,26.1314,91.7548,india,Assam,Low
,31.0766,77.39159999999998,india,Himachal Pradesh,High
,33.6917,76.0412,india,Jammu and Kashmir,Low
,32.0985,76.26649999999998,india,Himachal Pradesh,Low
,26.1966,91.802,india,Assam,Medium
,32.1967,76.3194,india,Himachal Pradesh,Low
,25.2745,94.0212,india,Manipur,Low
,33.244313500000004,75.22742083,india,Jammu and Kashmir,Medium
,29.4085,80.1327,india,Uttaranchal,High
,26.87324244,88.29184021,india,West Bengal,High
,33.2049,75.28449999999998,india,Jammu and Kashmir,Medium
,25.31006064,94.48265093,india,Manipur,Medium
,29.6042,79.5343,india,Uttaranchal,Medium
,21.464,83.9462,india,Orissa,Medium
,27.7167,88.55769999999998,india,Sikkim,Medium
,30.4084,77.06659999999998,india,Haryana,High
,26.8352,88.1881,india,West Bengal,High
,12.89307458,74.88567316999999,india,Karnataka,Medium
,31.42500223,78.26035018999998,india,Himachal Pradesh,Low
,31.452060000000003,78.40130300000001,india,Himachal Pradesh,Medium
,32.9148,75.0556,india,Jammu and Kashmir,Low
,27.9032,96.174,india,Arunachal Pradesh,Medium
,26.19037705,91.77306002,india,Assam,Medium
,10.3448,77.56659999999998,india,Tamil Nadu,High
,30.7314,78.4347,india,Uttaranchal,Low
,15.8513,73.8161,india,Maharashtra,Low
,25.705,94.04,india,Nagaland,High
,30.9058,78.09059999999998,india,Uttaranchal,High
,26.1677,94.2442,india,Nagaland,High
,11.4816,75.9957,india,Kerala,High
,27.5798729,91.85672387,india,Arunachal Pradesh,Low
,30.1454,78.6007,india,Uttaranchal,Low
,11.683,77.571,india,Tamil Nadu,Medium
,8.3295,77.19629999999998,india,Tamil Nadu,Medium
,30.4521,78.754,india,Uttaranchal,High
,24.837,93.9128,india,Manipur,High
,10.0539,76.8294,india,Kerala,High
,30.3822,78.09489999999998,india,Uttaranchal,Medium
,30.4008,79.0278,india,Uttaranchal,Medium
,15.323,73.974,india,Goa,Medium
,18.2807,83.0394,india,Andhra Pradesh,Medium
,31.8795,76.9161,india,Himachal Pradesh,Medium
,24.86388954,93.62191829,india,Manipur,Medium
,25.48,94.1383,india,Manipur,Medium
,29.9862,78.6115,india,Uttaranchal,High
,33.1289,75.4325,india,Jammu and Kashmir,High
,33.6296,74.52639999999998,india,Jammu and Kashmir,High
,25.06657276,93.9310888,india,Manipur,High
,27.3341,88.6083,india,Sikkim,Medium
,32.361492500000004,77.23398736,india,Himachal Pradesh,Low
,30.50415824,79.48751263999998,india,Uttaranchal,Medium
,30.27158781,79.44950952,india,Uttaranchal,Low
,25.4538,93.9827,india,Manipur,High
,11.41,76.69,india,Tamil Nadu,Medium
,25.8877,94.7861,india,Nagaland,High
,31.0931,77.1675,india,Himachal Pradesh,Medium
,27.2743,92.9064,india,Arunachal Pradesh,High
,25.56728469,91.90642696,india,Meghalaya,Low
,33.241,75.23399999999998,india,Jammu and Kashmir,Low
,26.092493,94.257523,india,Nagaland,Low
,12.9368,77.6177,india,Karnataka,Medium
,17.4303,73.50969999999998,india,Maharashtra,Low
,25.55544,93.63981,india,Nagaland,Medium
,26.0814,94.803,india,Nagaland,Low
,25.51826286,91.9630294,india,Meghalaya,Low
,23.0396,72.566,india,Gujarat,Medium
,31.8246,77.4702,india,Himachal Pradesh,Medium
,32.34193603,77.22157675000001,india,Himachal Pradesh,Low
,26.1324,91.8342,india,Assam,Medium
,26.191688000000003,91.810079,india,Assam,Low
,25.318,94.0441,india,Manipur,Medium
,31.5304,77.77549999999998,india,Himachal Pradesh,High
,33.6846,74.2453,india,Jammu and Kashmir,High
,33.303,77.8876,india,Jammu and Kashmir,High
,27.583849,91.876945,india,Arunachal Pradesh,High
,27.303999,92.407813,india,Arunachal Pradesh,High
,25.463,92.2121,india,Meghalaya,Low
,27.6163,88.6586,india,Sikkim,High
,25.1416,92.3807,india,Meghalaya,High
,11.30665848,76.20771335,india,Kerala,High
,33.2359,75.24389999999998,india,Jammu and Kashmir,High
,23.7365,92.7146,india,Mizoram,Medium
,30.5345,79.0853,india,Uttaranchal,Low
,32.30628994,77.52161234,india,Himachal Pradesh,High
,25.0634,94.3415,india,Manipur,High
,32.34525044,76.52057023,india,Himachal Pradesh,High
,12.04592412,75.73268747,india,Kerala,Low
,8.1747,77.444,india,Tamil Nadu,Medium
,8.742,76.89019999999998,india,Kerala,Low
,25.4788,94.1399,india,Manipur,Medium
,25.4192,94.108,india,Manipur,High
,22.87370331,92.7581259,india,Mizoram,High
,25.4379,94.1162,india,Manipur,Low
,24.9667,93.55,india,Manipur,Low
,30.922325,78.68137899999998,india,Uttaranchal,Medium
,34.0887,74.0227,india,Jammu and Kashmir,Medium
,25.1122,94.3591,india,Manipur,Low
,11.90505908,76.00043563,india,Kerala,Medium
,31.1,77.15999999999998,india,Himachal Pradesh,Low
,26.66354481,94.62220277,india,Nagaland,Medium
,26.9282,88.45529999999998,india,West Bengal,Low
,33.9337,74.9985,india,Jammu and Kashmir,Low
,11.86719598,75.6300566,india,Kerala,Low
,15.5931,73.81189999999998,india,Goa,Medium
,27.8965,96.1779,india,Arunachal Pradesh,Medium
,25.8702,94.7844,india,Nagaland,Medium
,34.2689,75.1495,india,Jammu and Kashmir,Low
,34.08327655,74.03228332,india,Jammu and Kashmir,Medium
,31.8931,78.62999999999998,india,Himachal Pradesh,Medium
,30.9141,76.818,india,Himachal Pradesh,Low
,12.41220889,75.73422934,india,Karnataka,High
,32.0275,77.3446,india,Himachal Pradesh,Low
,29.5833,80.2167,india,Uttaranchal,Medium
,17.4655,78.4606,india,Telangana,Low
,10.0604,76.635,india,Kerala,High
,11.35008,76.791735,india,Tamil Nadu,Low
,32.9411,75.0922,india,Jammu and Kashmir,Medium
,26.1844,91.7896,india,Assam,High
,24.9925,93.5,india,Manipur,Medium
,25.3433,92.2897,india,Meghalaya,High
,34.2116,77.35039999999998,india,Jammu and Kashmir,High
,33.2483,75.21309999999998,india,Jammu and Kashmir,Low
,33.3390327,75.1916877,india,Jammu and Kashmir,Low
,29.6131,79.494,india,Uttaranchal,Medium
,19.0397,72.90699999999998,india,Maharashtra,Low
,12.80189359,75.59095835,india,Karnataka,Low
,33.2407,75.2373,india,Jammu and Kashmir,High
,26.1061808,91.85158907,india,Assam,Low
,34.2088,74.3279,india,Jammu and Kashmir,High
,30.9544,77.50629999999998,india,Himachal Pradesh,High
,31.107564080000003,77.21537741999998,india,Himachal Pradesh,High
,26.14547804,91.79364785000001,india,Assam,Medium
,34.30436709,76.93328667999998,india,Jammu and Kashmir,Medium
,31.958,77.1104,india,Himachal Pradesh,Medium
,15.2875681,73.97726045,india,Goa,High
,24.5204,92.7264,india,Assam,Medium
,12.8277,75.0772,india,Karnataka,Medium
,26.2632687,94.81481951,india,Nagaland,Low
,10.0539,76.8298,india,Kerala,Medium
,27.339,88.60649999999998,india,Sikkim,Medium
,31.49579417,76.23393204,india,Himachal Pradesh,High
,32.9961,75.19939999999998,india,Jammu and Kashmir,High
,30.5345,79.0853,india,Uttaranchal,High
,24.7979,92.99740000000001,india,Assam,High
,23.79260297,91.53090192,india,Tripura,High
,25.7713,93.8067,india,Nagaland,High
,11.54868241,76.03927145999998,india,Kerala,Medium
,33.6303,74.4838,india,Jammu and Kashmir,High
,32.55696156,76.12910569999998,india,Himachal Pradesh,High
,11.3403,76.8267,india,Tamil Nadu,Low
,26.222,94.91520000000001,india,Nagaland,Medium
,11.91014201,75.45875638999999,india,Kerala,Medium
,12.8747,74.95659999999998,india,Karnataka,Medium
,30.59661,79.569767,india,Uttaranchal,High
,15.4465,73.927,india,Goa,High
,32.17,77.17879999999998,india,Himachal Pradesh,High
,34.2101,74.34449999999998,india,Jammu and Kashmir,Low
,33.12172879,75.40856188,india,Jammu and Kashmir,High
,18.7687,73.3679,india,Maharashtra,Low
,32.5552,76.12489999999998,india,Himachal Pradesh,Medium
,26.7103,94.693,india,Nagaland,High
,28.0791,96.5242,india,Arunachal Pradesh,Low
,30.688,79.04779999999998,india,Uttaranchal,Low
,26.3221,80.47029999999998,india,Uttar Pradesh,High
,25.11956675,94.36416626,india,Manipur,Medium
,31.09793945,77.15163968,india,Himachal Pradesh,Medium
,30.4542,78.39109999999998,india,Uttaranchal,Medium
,33.18368391,75.80816901,india,Jammu and Kashmir,Low
,9.94953321,77.04450095999998,india,Kerala,Low
,33.33819588,75.19229171,india,Jammu and Kashmir,Low
,30.1281,78.3221,india,Uttaranchal,Low
,27.0875,88.6556,india,West Bengal,Medium
,30.4054,79.3426,india,Uttaranchal,High
,30.9013,79.5322,india,Uttaranchal,Low
,10.0606,76.6331,india,Kerala,Low
,25.80836408,93.79016194,india,Nagaland,Medium
,27.1032,93.6884,india,Arunachal Pradesh,High
,30.4043,79.33079999999998,india,Uttaranchal,High
,33.616,77.76519999999998,india,Jammu and Kashmir,Medium
,9.81761111,76.79933332999998,india,Kerala,Medium
,25.3908,94.0926,india,Manipur,High
,32.304,77.2106,india,Himachal Pradesh,Low
,26.89962682,88.28650466,india,West Bengal,High
,31.1026923,77.15932841,india,Himachal Pradesh,Medium
,15.3925,73.8377,india,Goa,Low
,11.65193314,76.00514552,india,Kerala,Low
,23.899,94.1434,india,Manipur,Medium
,34.16098224,77.55448943,india,Jammu and Kashmir,Medium
,10.3018,77.17109999999998,india,Kerala,Medium
,25.83762589,93.94633448,india,Nagaland,High
,25.9702,91.85870000000001,india,Meghalaya,High
,31.5699,78.2844,india,Himachal Pradesh,Low
,31.703,76.936,india,Himachal Pradesh,Medium
,29.38720379,79.46145342,india,Uttaranchal,Low
,19.1646,72.9325,india,Maharashtra,Low
,29.841,79.7758,india,Uttaranchal,Low
,26.89,88.28,india,West Bengal,Low
,31.0722,77.14019999999998,india,Himachal Pradesh,Medium
,26.8905,88.27889999999998,india,West Bengal,Low
,23.7281,92.7175,india,Mizoram,Medium
,26.1001,91.68490000000001,india,Assam,Medium
,26.9974,88.43139999999998,india,West Bengal,High
,34.1619,77.5528,india,Jammu and Kashmir,Medium
,33.3037,75.18269999999998,india,Jammu and Kashmir,High
,32.737,74.876,india,Jammu and Kashmir,Medium
,30.0134,79.9261,india,Uttaranchal,Medium
,27.49532869,88.5364844,india,Sikkim,Medium
,32.2237,76.3369,india,Himachal Pradesh,High
,29.3802,79.4633,india,Uttaranchal,High
,30.4517,78.1443,india,Uttaranchal,Low
,19.0222,72.86629999999998,india,Maharashtra,High
,23.73354779,92.74744512,india,Mizoram,High
,25.58822736,92.02269564,india,Meghalaya,High
,15.8294,78.0501,india,Andhra Pradesh,High
,30.5568,79.5541,india,Uttaranchal,Low
,16.5141,80.6058,india,Andhra Pradesh,High
,33.3551,74.5128,india,Jammu and Kashmir,Medium
,25.9611,91.3681,india,Assam,Medium
,26.0977,94.7031,india,Nagaland,High
,30.7284,79.4971,india,Uttaranchal,High
,17.7345,83.28839999999998,india,Andhra Pradesh,Medium
,10.52205416,76.64815403,india,Kerala,Medium
,30.1944,79.1939,india,Uttaranchal,Low
,29.5659,80.3657,india,Uttaranchal,Medium
,31.4161,77.4153,india,Himachal Pradesh,Medium
,9.9995,77.0309,india,Kerala,High
,26.8826,88.2806,india,West Bengal,Medium
,11.6753,92.749,india,Andaman and Nicobar Islands,Low
,11.3464,76.80759999999998,india,Tamil Nadu,Medium
,27.1954,88.6115,india,Sikkim,High
,31.7099,76.933,india,Himachal Pradesh,High
,12.8157,74.85859999999998,india,Karnataka,Medium
,26.90298048,88.29518925,india,West Bengal,High
,30.3351,78.5113,india,Uttaranchal,Low
,32.2934,77.1803,india,Himachal Pradesh,Low
,29.5477,79.3211,india,Uttaranchal,Medium
,27.0638,88.4659,india,West Bengal,Medium
,32.22035575,76.31070832,india,Himachal Pradesh,Medium
,28.6809,77.1958,india,Delhi,High
,16.1078,73.7167,india,Maharashtra,Low
,30.2902,79.15099999999998,india,Uttaranchal,Low
,12.9746,80.2119,india,Tamil Nadu,High
,27.0713,88.4308,india,West Bengal,Low
,25.1941,94.4481,india,Manipur,Medium
,26.876,75.8101,india,Rajasthan,Medium
,25.1718,93.123,india,Assam,Medium
,13.87803507,74.6246332,india,Karnataka,Low
,30.7,77.08,india,Haryana,Medium
,26.3186,94.5121,india,Nagaland,High
,33.0289,74.94889999999998,india,Jammu and Kashmir,High
,28.8665,79.5682,india,Uttaranchal,Low
,31.1011,77.1793,india,Himachal Pradesh,High
,11.404,76.6952,india,Tamil Nadu,High
,30.7412,79.4929,india,Uttaranchal,Low
,9.9431,76.3738,india,Kerala,Medium
,32.1002,76.2699,india,Himachal Pradesh,Medium
,12.8659,74.8852,india,Karnataka,Medium
,31.709,76.9312,india,Himachal Pradesh,Low
,33.13810294,75.51068483999998,india,Jammu and Kashmir,High
,32.5606,76.12059999999998,india,Himachal Pradesh,Medium
,25.0633,92.8025,india,Assam,Medium
,30.8974,77.0588,india,Himachal Pradesh,Low
,33.7453,74.1794,india,Jammu and Kashmir,Medium
,19.153,72.92659999999998,india,Maharashtra,Low
,34.3951,75.6233,india,Jammu and Kashmir,High
,32.5764,75.84659999999998,india,Jammu and Kashmir,Low
,32.9834,75.6953,india,Jammu and Kashmir,Low
,32.17102661,76.41866145999998,india,Himachal Pradesh,Low
,26.88,88.28,india,West Bengal,Low
,31.43714183,78.23568806,india,Himachal Pradesh,High
,11.74045825,75.79592486,india,Kerala,High
,9.9147,77.01099999999998,india,Kerala,Medium
,11.86842559,75.95230556,india,Kerala,High
,11.34165808,76.86942779999998,india,Tamil Nadu,High
,25.4993,94.1192,india,Manipur,Medium
,14.4702,78.82049999999998,india,Andhra Pradesh,High
,23.73504471,92.71060943,india,Mizoram,Low
,31.01884813,78.04493479,india,Uttaranchal,Low
,32.5282,75.1199,india,Jammu and Kashmir,Medium
,27.0816,88.4397,india,West Bengal,Medium
,26.1475,91.7356,india,Assam,Medium
,26.8572,88.3143,india,West Bengal,Low
,27.20938411,93.61539279,india,Arunachal Pradesh,High
,10.64244216,76.22495035,india,Kerala,Low
,27.1667,88.34999999999998,india,Sikkim,Medium
,14.0354,74.6624,india,Karnataka,High
,11.8348,75.4856,india,Kerala,High
,27.201,88.48829999999998,india,Sikkim,Low
,15.7051,74.2197,india,Karnataka,Medium
,25.5212,90.23200000000001,india,Meghalaya,Low
,32.2862,77.16129999999998,india,Himachal Pradesh,High
,30.41288197,78.08379452999998,india,Uttaranchal,Low
,30.966,78.41509999999998,india,Uttaranchal,Low
,27.2879,88.2579,india,Sikkim,Medium
,32.71989308,76.09863374000001,india,Himachal Pradesh,Medium
,34.58916028,74.24641226,india,Jammu and Kashmir,High
,33.14419929,75.76778247,india,Jammu and Kashmir,Low
,27.3543,88.64279999999998,india,Sikkim,Low
,27.0257,88.43009999999998,india,West Bengal,Low
,23.83291945,92.63125938,india,Mizoram,High
,19.678,73.5036,india,Maharashtra,High
,26.9986,95.4993,india,Arunachal Pradesh,Medium
,33.09846173,75.32835754999998,india,Jammu and Kashmir,Medium
,33.4406,75.1996,india,Jammu and Kashmir,Medium
,33.0272,74.9465,india,Jammu and Kashmir,Low
,25.73111942,93.98827528,india,Nagaland,Low
,32.24637329,78.06616409,india,Himachal Pradesh,Medium
,12.71770821,75.56314853,india,Karnataka,Low
,26.1984,94.8158,india,Nagaland,Medium
,26.88405686,88.28087032,india,West Bengal,High
,30.29068049,78.48725976999998,india,Uttaranchal,Medium
,29.36,80.126,india,Uttaranchal,High
,30.895,77.089,india,Himachal Pradesh,Low
,33.3296,75.203,india,Jammu and Kashmir,Medium
,31.5007,78.17579999999998,india,Himachal Pradesh,Low
,25.181453,93.118105,india,Assam,High
,33.288297,75.178026,india,Jammu and Kashmir,High
,26.159,91.8178,india,Assam,High
,31.5216,78.1346,india,Himachal Pradesh,Low
,15.0275,74.1623,india,Goa,Low
,10.67604803,76.16521,india,Kerala,Low
,25.26049558,94.01914123,india,Manipur,Low
,31.0358,78.85779999999998,india,Uttaranchal,High
,25.7238,89.9032,india,Assam,High
,26.8992,88.1667,india,West Bengal,Medium
,30.73315585,79.49231616999998,india,Uttaranchal,Medium
,27.104022,93.61156568,india,Arunachal Pradesh,Low
,27.2319,88.497,india,Sikkim,High
,25.6278,94.1051,india,Nagaland,High
,26.5836,93.0038,india,Assam,High
