date,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration,latitude,longitude,elevation,slope,clay_content,land_cover,landslide_occurred
04-10-2015,26.9,10.5,10.5,19,3.42,17.5861,73.1742,16,4.025987148,,126,0
05-10-2015,27.1,6.5,6.5,8,3.54,17.5861,73.1742,16,4.025987148,,126,0
06-10-2015,27.5,1,1,5,3.94,17.5861,73.1742,16,4.025987148,,126,0
07-10-2015,28,1.2,1.2,5,4.36,17.5861,73.1742,16,4.025987148,,126,0
08-10-2015,28.1,0.5,0.5,2,3.94,17.5861,73.1742,16,4.025987148,,126,0
09-10-2015,28,1.9,1.9,3,3.69,17.5861,73.1742,16,4.025987148,,126,0
10-10-2015,27.9,3.1,3.1,5,3.83,17.5861,73.1742,16,4.025987148,,126,0
11-10-2015,27.7,4.5,4.5,6,4.04,17.5861,73.1742,16,4.025987148,,126,0
12-10-2015,27.6,1.4,1.4,4,4.14,17.5861,73.1742,16,4.025987148,,126,0
13-10-2015,28,1.7,1.7,5,3.42,17.5861,73.1742,16,4.025987148,,126,0
14-10-2015,28.3,0.4,0.4,1,4.08,17.5861,73.1742,16,4.025987148,,126,0
17-10-2015,28.4,0.1,0.1,1,4.24,17.5861,73.1742,16,4.025987148,,126,0
18-10-2015,28.9,1.7,1.7,4,3.8,17.5861,73.1742,16,4.025987148,,126,0
19-10-2015,29.1,0.4,0.4,1,4.29,17.5861,73.1742,16,4.025987148,,126,0
27-10-2015,28.9,0.2,0.2,1,4.06,17.5861,73.1742,16,4.025987148,,126,0
02-11-2015,28.9,0.3,0.3,1,4.54,17.5861,73.1742,16,4.025987148,,126,0
04-11-2015,28.1,1,1,4,3.7,17.5861,73.1742,16,4.025987148,,126,0
05-11-2015,27.8,4.4,4.4,8,3.54,17.5861,73.1742,16,4.025987148,,126,0
20-11-2015,28.6,0.8,0.8,5,4.38,17.5861,73.1742,16,4.025987148,,126,0
21-11-2015,27.7,10,10,9,2.88,17.5861,73.1742,16,4.025987148,,126,0
22-11-2015,27.8,0.8,0.8,3,3.28,17.5861,73.1742,16,4.025987148,,126,0
23-11-2015,27.9,11.4,11.4,9,3.35,17.5861,73.1742,16,4.025987148,,126,0
24-11-2015,27.5,0.4,0.4,2,2.5,17.5861,73.1742,16,4.025987148,,126,0
25-11-2015,27.8,5.4,5.4,9,3.43,17.5861,73.1742,16,4.025987148,,126,0
01-03-2016,27.7,0.1,0.1,1,4.38,17.5861,73.1742,16,4.025987148,,126,0
02-03-2016,28,0.5,0.5,1,4.66,17.5861,73.1742,16,4.025987148,,126,0
20-05-2016,29.8,1.7,1.7,9,4.89,17.5861,73.1742,16,4.025987148,,126,0
21-05-2016,29.7,0.4,0.4,4,5.1,17.5861,73.1742,16,4.025987148,,126,0
22-05-2016,29.8,0.6,0.6,4,5,17.5861,73.1742,16,4.025987148,,126,0
23-05-2016,29.6,1.4,1.4,8,4.83,17.5861,73.1742,16,4.025987148,,126,0
24-05-2016,29.4,2.8,2.8,12,4.93,17.5861,73.1742,16,4.025987148,,126,0
25-05-2016,29.4,2.5,2.5,12,4.92,17.5861,73.1742,16,4.025987148,,126,0
26-05-2016,29.3,4.2,4.2,13,4.79,17.5861,73.1742,16,4.025987148,,126,0
27-05-2016,29.6,2.4,2.4,12,4.68,17.5861,73.1742,16,4.025987148,,126,0
28-05-2016,29.6,2.9,2.9,13,4.73,17.5861,73.1742,16,4.025987148,,126,0
29-05-2016,29.5,2.7,2.7,16,4.95,17.5861,73.1742,16,4.025987148,,126,0
30-05-2016,29.3,2.1,2.1,11,5,17.5861,73.1742,16,4.025987148,,126,0
31-05-2016,29.3,1.8,1.8,11,4.76,17.5861,73.1742,16,4.025987148,,126,0
01-06-2016,29.8,1,1,7,5.24,17.5861,73.1742,16,4.025987148,,126,0
02-06-2016,30.4,0.8,0.8,5,5.66,17.5861,73.1742,16,4.025987148,,126,0
03-06-2016,30.3,3.5,3.5,10,5.64,17.5861,73.1742,16,4.025987148,,126,0
04-06-2016,30.1,4.3,4.3,8,4.63,17.5861,73.1742,16,4.025987148,,126,0
05-06-2016,29.3,9.3,9.3,10,3.65,17.5861,73.1742,16,4.025987148,,126,0
06-06-2016,28.8,16.8,16.8,19,2.23,17.5861,73.1742,16,4.025987148,,126,0
07-06-2016,28.9,10.8,10.8,23,3.58,17.5861,73.1742,16,4.025987148,,126,0
08-06-2016,29.7,5.1,5.1,14,4.12,17.5861,73.1742,16,4.025987148,,126,0
09-06-2016,29.3,5.1,5.1,17,4.29,17.5861,73.1742,16,4.025987148,,126,0
10-06-2016,28.1,7.6,7.6,20,2.35,17.5861,73.1742,16,4.025987148,,126,0
11-06-2016,26.6,19.2,19.2,24,1.18,17.5861,73.1742,16,4.025987148,,126,0
12-06-2016,26.9,19.2,19.2,24,2.33,17.5861,73.1742,16,4.025987148,,126,0
13-06-2016,27.2,9.2,9.2,24,3.53,17.5861,73.1742,16,4.025987148,,126,0
14-06-2016,27.8,8,8,24,3.47,17.5861,73.1742,16,4.025987148,,126,0
15-06-2016,27.4,7.9,7.9,24,3.37,17.5861,73.1742,16,4.025987148,,126,0
16-06-2016,27.8,7.7,7.7,24,3.76,17.5861,73.1742,16,4.025987148,,126,0
17-06-2016,28.2,4.6,4.6,19,4.1,17.5861,73.1742,16,4.025987148,,126,0
18-06-2016,27.9,5.8,5.8,20,3.37,17.5861,73.1742,16,4.025987148,,126,0
19-06-2016,26.6,15.7,15.7,24,1.39,17.5861,73.1742,16,4.025987148,,126,0
20-06-2016,26.4,14.2,14.2,16,3.15,17.5861,73.1742,16,4.025987148,,126,0
21-06-2016,26.3,30.8,30.8,24,1.85,17.5861,73.1742,16,4.025987148,,126,1
22-06-2016,25.9,60.5,60.5,24,1.57,17.5861,73.1742,16,4.025987148,,126,1
23-06-2016,26.2,46.1,46.1,24,3.01,17.5861,73.1742,16,4.025987148,,126,0
24-06-2016,26.1,70,70,24,2.52,17.5861,73.1742,16,4.025987148,,126,1
25-06-2016,25.9,77.3,77.3,24,1.36,17.5861,73.1742,16,4.025987148,,126,0
26-06-2016,25.6,64.6,64.6,24,1.13,17.5861,73.1742,16,4.025987148,,126,1
27-06-2016,25.7,69.8,69.8,24,1.11,17.5861,73.1742,16,4.025987148,,126,0
28-06-2016,25.8,62.5,62.5,24,1,17.5861,73.1742,16,4.025987148,,126,0
29-06-2016,25.8,75.2,75.2,24,1,17.5861,73.1742,16,4.025987148,,126,0
30-06-2016,26,70.6,70.6,24,1.36,17.5861,73.1742,16,4.025987148,,126,0
01-07-2016,26.2,70.3,70.3,24,1.85,17.5861,73.1742,16,4.025987148,,126,0
02-07-2016,26.2,52,52,24,1.82,17.5861,73.1742,16,4.025987148,,126,0
03-07-2016,26.1,39.9,39.9,24,1.57,17.5861,73.1742,16,4.025987148,,126,1
04-07-2016,26.3,49.6,49.6,24,2.28,17.5861,73.1742,16,4.025987148,,126,0
05-07-2016,26,46,46,24,2.12,17.5861,73.1742,16,4.025987148,,126,0
06-07-2016,26.1,13.4,13.4,24,2.67,17.5861,73.1742,16,4.025987148,,126,0
07-07-2016,26.5,7.9,7.9,24,2.59,17.5861,73.1742,16,4.025987148,,126,0
08-07-2016,26.2,11.4,11.4,24,2.46,17.5861,73.1742,16,4.025987148,,126,0
09-07-2016,25.6,41.6,41.6,24,1.47,17.5861,73.1742,16,4.025987148,,126,0
10-07-2016,25.7,70.2,70.2,24,1.14,17.5861,73.1742,16,4.025987148,,126,1
11-07-2016,25.5,77.4,77.4,24,1.1,17.5861,73.1742,16,4.025987148,,126,0
12-07-2016,25.2,34.9,34.9,24,1.8,17.5861,73.1742,16,4.025987148,,126,0
13-07-2016,25.4,25.4,25.4,24,2.72,17.5861,73.1742,16,4.025987148,,126,0
14-07-2016,25.7,17.2,17.2,24,2.95,17.5861,73.1742,16,4.025987148,,126,0
15-07-2016,26.1,8.3,8.3,24,3.33,17.5861,73.1742,16,4.025987148,,126,0
16-07-2016,25.8,13.2,13.2,24,2.93,17.5861,73.1742,16,4.025987148,,126,0
17-07-2016,25.7,20.8,20.8,24,3.05,17.5861,73.1742,16,4.025987148,,126,0
18-07-2016,25.5,28.6,28.6,24,2.35,17.5861,73.1742,16,4.025987148,,126,0
19-07-2016,25.2,28.5,28.5,24,1.45,17.5861,73.1742,16,4.025987148,,126,0
20-07-2016,25.1,44.5,44.5,24,1.19,17.5861,73.1742,16,4.025987148,,126,0
21-07-2016,25,27.2,27.2,24,1,17.5861,73.1742,16,4.025987148,,126,0
22-07-2016,25.1,54.4,54.4,24,0.97,17.5861,73.1742,16,4.025987148,,126,1
23-07-2016,25.2,32.7,32.7,24,1.38,17.5861,73.1742,16,4.025987148,,126,0
24-07-2016,25.1,27,27,24,1.1,17.5861,73.1742,16,4.025987148,,126,0
25-07-2016,25.5,19.8,19.8,24,2.22,17.5861,73.1742,16,4.025987148,,126,0
26-07-2016,25.8,5.7,5.7,21,2.43,17.5861,73.1742,16,4.025987148,,126,0
27-07-2016,25.4,19.9,19.9,24,1.93,17.5861,73.1742,16,4.025987148,,126,0
28-07-2016,25.2,34.5,34.5,24,1.17,17.5861,73.1742,16,4.025987148,,126,0
29-07-2016,25.3,77.1,77.1,24,1.91,17.5861,73.1742,16,4.025987148,,126,0
30-07-2016,25.1,55.3,55.3,24,1.45,17.5861,73.1742,16,4.025987148,,126,0
31-07-2016,25.1,61.1,61.1,24,1.15,17.5861,73.1742,16,4.025987148,,126,1
01-08-2016,25.1,94.2,94.2,24,1.01,17.5861,73.1742,16,4.025987148,,126,0
02-08-2016,25.7,49.3,49.3,24,1.98,17.5861,73.1742,16,4.025987148,,126,1
03-08-2016,25.5,34.7,34.7,24,2.1,17.5861,73.1742,16,4.025987148,,126,1
04-08-2016,24.9,32.7,32.7,24,2.26,17.5861,73.1742,16,4.025987148,,126,0
05-08-2016,25,43.2,43.2,24,1.57,17.5861,73.1742,16,4.025987148,,126,0
06-08-2016,25.8,34.9,34.9,24,2.8,17.5861,73.1742,16,4.025987148,,126,0
07-08-2016,25.2,24.4,24.4,24,1.85,17.5861,73.1742,16,4.025987148,,126,0
08-08-2016,25.8,22,22,24,2.85,17.5861,73.1742,16,4.025987148,,126,0
09-08-2016,25.7,26.4,26.4,24,2.77,17.5861,73.1742,16,4.025987148,,126,0
10-08-2016,25.5,32.5,32.5,24,2.02,17.5861,73.1742,16,4.025987148,,126,0
11-08-2016,25.9,26.4,26.4,24,2.62,17.5861,73.1742,16,4.025987148,,126,0
12-08-2016,25.9,15,15,24,2.76,17.5861,73.1742,16,4.025987148,,126,0
13-08-2016,26.1,9.6,9.6,24,3.25,17.5861,73.1742,16,4.025987148,,126,0
14-08-2016,26.2,7.8,7.8,24,3.63,17.5861,73.1742,16,4.025987148,,126,0
15-08-2016,26.1,10.6,10.6,24,3.29,17.5861,73.1742,16,4.025987148,,126,0
16-08-2016,25.8,10.3,10.3,24,3.29,17.5861,73.1742,16,4.025987148,,126,0
17-08-2016,25.6,8.8,8.8,24,3.09,17.5861,73.1742,16,4.025987148,,126,0
18-08-2016,25.1,13.6,13.6,24,2.43,17.5861,73.1742,16,4.025987148,,126,0
19-08-2016,25.6,6.8,6.8,22,3.37,17.5861,73.1742,16,4.025987148,,126,0
20-08-2016,25.5,6.4,6.4,23,2.88,17.5861,73.1742,16,4.025987148,,126,0
21-08-2016,25.2,12.4,12.4,24,2.92,17.5861,73.1742,16,4.025987148,,126,0
22-08-2016,25.2,11.7,11.7,23,2.87,17.5861,73.1742,16,4.025987148,,126,0
23-08-2016,25.3,22.7,22.7,24,2.3,17.5861,73.1742,16,4.025987148,,126,0
24-08-2016,25.6,14.4,14.4,24,2.88,17.5861,73.1742,16,4.025987148,,126,0
25-08-2016,26,5.4,5.4,17,3.45,17.5861,73.1742,16,4.025987148,,126,0
26-08-2016,25.5,8.9,8.9,23,3.21,17.5861,73.1742,16,4.025987148,,126,0
27-08-2016,25.8,10.9,10.9,23,1.67,17.5861,73.1742,16,4.025987148,,126,0
28-08-2016,25.3,20.9,20.9,24,1.43,17.5861,73.1742,16,4.025987148,,126,0
29-08-2016,26.4,4.4,4.4,20,3.03,17.5861,73.1742,16,4.025987148,,126,1
30-08-2016,26.4,2.9,2.9,17,2.81,17.5861,73.1742,16,4.025987148,,126,0
31-08-2016,25.9,5.2,5.2,19,2.72,17.5861,73.1742,16,4.025987148,,126,0
01-09-2016,25.5,10.6,10.6,24,2.16,17.5861,73.1742,16,4.025987148,,126,0
02-09-2016,25.5,7.5,7.5,24,3.05,17.5861,73.1742,16,4.025987148,,126,0
03-09-2016,25.5,4.5,4.5,18,3.51,17.5861,73.1742,16,4.025987148,,126,0
04-09-2016,25.9,2.9,2.9,17,3.68,17.5861,73.1742,16,4.025987148,,126,0
05-09-2016,25.6,3,3,19,3.26,17.5861,73.1742,16,4.025987148,,126,0
06-09-2016,25.1,2.9,2.9,17,3.42,17.5861,73.1742,16,4.025987148,,126,0
07-09-2016,25.5,2.8,2.8,9,3.77,17.5861,73.1742,16,4.025987148,,126,0
08-09-2016,25.9,2.4,2.4,12,3.91,17.5861,73.1742,16,4.025987148,,126,0
09-09-2016,25.9,2.5,2.5,10,3.65,17.5861,73.1742,16,4.025987148,,126,0
10-09-2016,26,2.3,2.3,13,3.8,17.5861,73.1742,16,4.025987148,,126,0
11-09-2016,25.7,1.8,1.8,14,3.25,17.5861,73.1742,16,4.025987148,,126,0
12-09-2016,26.2,3.3,3.3,20,3.5,17.5861,73.1742,16,4.025987148,,126,0
13-09-2016,26.4,1.6,1.6,11,3.53,17.5861,73.1742,16,4.025987148,,126,0
14-09-2016,25.9,10.5,10.5,22,1.55,17.5861,73.1742,16,4.025987148,,126,0
15-09-2016,25.6,22.7,22.7,23,1.35,17.5861,73.1742,16,4.025987148,,126,0
16-09-2016,25.6,92.6,92.6,24,1.28,17.5861,73.1742,16,4.025987148,,126,0
17-09-2016,25.3,61.1,61.1,24,1.45,17.5861,73.1742,16,4.025987148,,126,0
18-09-2016,26.5,13.3,13.3,22,3.84,17.5861,73.1742,16,4.025987148,,126,0
19-09-2016,25.6,11.7,11.7,24,2.89,17.5861,73.1742,16,4.025987148,,126,0
20-09-2016,26.2,6.3,6.3,22,3.12,17.5861,73.1742,16,4.025987148,,126,0
21-09-2016,25.8,28.8,28.8,24,1.51,17.5861,73.1742,16,4.025987148,,126,0
22-09-2016,25.5,34.3,34.3,24,1.58,17.5861,73.1742,16,4.025987148,,126,0
23-09-2016,25.5,94.6,94.6,24,1.24,17.5861,73.1742,16,4.025987148,,126,0
24-09-2016,25.4,40.1,40.1,24,1.46,17.5861,73.1742,16,4.025987148,,126,0
25-09-2016,26.2,5.7,5.7,24,2.85,17.5861,73.1742,16,4.025987148,,126,0
26-09-2016,26.2,9.3,9.3,24,3.08,17.5861,73.1742,16,4.025987148,,126,0
27-09-2016,26.5,3.6,3.6,15,3.47,17.5861,73.1742,16,4.025987148,,126,0
28-09-2016,26.8,1.8,1.8,11,3.74,17.5861,73.1742,16,4.025987148,,126,0
29-09-2016,26.7,0.8,0.8,5,3.72,17.5861,73.1742,16,4.025987148,,126,0
30-09-2016,26.6,1.4,1.4,6,3.85,17.5861,73.1742,16,4.025987148,,126,0
01-10-2016,25.7,5.2,5.2,11,2.8,17.5861,73.1742,16,4.025987148,,126,0
02-10-2016,24.8,9.1,9.1,20,1.48,17.5861,73.1742,16,4.025987148,,126,0
03-10-2016,24.4,14.6,14.6,16,1.43,17.5861,73.1742,16,4.025987148,,126,0
04-10-2016,25.6,3.9,3.9,18,2.88,17.5861,73.1742,16,4.025987148,,126,0
05-10-2016,25.3,3.5,3.5,21,2.89,17.5861,73.1742,16,4.025987148,,126,0
06-10-2016,25.2,3.2,3.2,16,3.05,17.5861,73.1742,16,4.025987148,,126,0
07-10-2016,25.8,1.6,1.6,11,3.25,17.5861,73.1742,16,4.025987148,,126,0
08-10-2016,26,5.8,5.8,17,3.16,17.5861,73.1742,16,4.025987148,,126,0
09-10-2016,26,7.9,7.9,24,2.84,17.5861,73.1742,16,4.025987148,,126,0
10-10-2016,26.1,3.3,3.3,10,2.7,17.5861,73.1742,16,4.025987148,,126,0
11-10-2016,26.4,2.4,2.4,9,3.34,17.5861,73.1742,16,4.025987148,,126,0
12-10-2016,26.9,0.2,0.2,2,3.85,17.5861,73.1742,16,4.025987148,,126,0
13-10-2016,26.8,0.4,0.4,2,3.59,17.5861,73.1742,16,4.025987148,,126,0
16-11-2016,27.2,0.6,0.6,3,3.86,17.5861,73.1742,16,4.025987148,,126,0
04-12-2016,27.9,0.4,0.4,1,3.79,17.5861,73.1742,16,4.025987148,,126,0
14-05-2017,30,0.2,0.2,2,4.48,17.5861,73.1742,16,4.025987148,,126,0
19-05-2017,29.9,0.3,0.3,2,5.49,17.5861,73.1742,16,4.025987148,,126,0
25-05-2017,29.9,0.8,0.8,5,5.05,17.5861,73.1742,16,4.025987148,,126,0
26-05-2017,30,0.6,0.6,4,5.18,17.5861,73.1742,16,4.025987148,,126,0
27-05-2017,30.2,0.4,0.4,3,5.84,17.5861,73.1742,16,4.025987148,,126,0
28-05-2017,29.9,2.2,2.2,11,4.94,17.5861,73.1742,16,4.025987148,,126,0
29-05-2017,29.7,6.1,6.1,14,5.19,17.5861,73.1742,16,4.025987148,,126,0
30-05-2017,29.1,6,6,23,4.5,17.5861,73.1742,16,4.025987148,,126,0
31-05-2017,28.5,5,5,16,4.08,17.5861,73.1742,16,4.025987148,,126,0
01-06-2017,28.5,4.6,4.6,13,4.31,17.5861,73.1742,16,4.025987148,,126,0
02-06-2017,28.8,12.9,12.9,10,4.32,17.5861,73.1742,16,4.025987148,,126,0
03-06-2017,28.6,5.7,5.7,13,4.59,17.5861,73.1742,16,4.025987148,,126,0
04-06-2017,28.2,2.1,2.1,14,3.93,17.5861,73.1742,16,4.025987148,,126,0
05-06-2017,28.7,7.8,7.8,16,4.05,17.5861,73.1742,16,4.025987148,,126,0
06-06-2017,27.8,11.5,11.5,19,2.8,17.5861,73.1742,16,4.025987148,,126,0
07-06-2017,26.6,27.3,27.3,23,1.94,17.5861,73.1742,16,4.025987148,,126,0
08-06-2017,26.2,70.1,70.1,24,1.35,17.5861,73.1742,16,4.025987148,,126,0
09-06-2017,26.3,29.5,29.5,23,1.87,17.5861,73.1742,16,4.025987148,,126,0
10-06-2017,26.1,40.9,40.9,24,1.62,17.5861,73.1742,16,4.025987148,,126,0
11-06-2017,26.1,47.7,47.7,23,1.59,17.5861,73.1742,16,4.025987148,,126,0
12-06-2017,26.2,56.4,56.4,24,1.35,17.5861,73.1742,16,4.025987148,,126,0
13-06-2017,26.3,40.5,40.5,22,1.48,17.5861,73.1742,16,4.025987148,,126,0
14-06-2017,27.1,13.6,13.6,19,3.23,17.5861,73.1742,16,4.025987148,,126,0
15-06-2017,26.8,32.1,32.1,22,2.46,17.5861,73.1742,16,4.025987148,,126,0
16-06-2017,27,6.1,6.1,14,3.51,17.5861,73.1742,16,4.025987148,,126,0
17-06-2017,26.9,8,8,20,2.68,17.5861,73.1742,16,4.025987148,,126,0
18-06-2017,27.1,4.6,4.6,15,2.71,17.5861,73.1742,16,4.025987148,,126,0
19-06-2017,26.9,6.9,6.9,22,3.32,17.5861,73.1742,16,4.025987148,,126,0
20-06-2017,26.9,5.9,5.9,23,3.34,17.5861,73.1742,16,4.025987148,,126,0
21-06-2017,27.8,6.2,6.2,24,4.13,17.5861,73.1742,16,4.025987148,,126,0
22-06-2017,27.9,6,6,22,3.87,17.5861,73.1742,16,4.025987148,,126,0
23-06-2017,27.4,9.9,9.9,24,3.58,17.5861,73.1742,16,4.025987148,,126,0
24-06-2017,26.8,9.5,9.5,24,2.69,17.5861,73.1742,16,4.025987148,,126,0
25-06-2017,26.4,28.3,28.3,24,2.42,17.5861,73.1742,16,4.025987148,,126,0
26-06-2017,25.9,42.4,42.4,24,1.04,17.5861,73.1742,16,4.025987148,,126,1
27-06-2017,25.8,39.4,39.4,24,1.52,17.5861,73.1742,16,4.025987148,,126,0
28-06-2017,26.4,98.6,98.6,24,2.35,17.5861,73.1742,16,4.025987148,,126,0
29-06-2017,26.2,55.5,55.5,24,2.19,17.5861,73.1742,16,4.025987148,,126,0
30-06-2017,27,24.9,24.9,24,3.13,17.5861,73.1742,16,4.025987148,,126,0
01-07-2017,27,15.7,15.7,24,3.42,17.5861,73.1742,16,4.025987148,,126,0
02-07-2017,26.2,18.4,18.4,24,2.75,17.5861,73.1742,16,4.025987148,,126,0
03-07-2017,26.3,15.9,15.9,24,2.82,17.5861,73.1742,16,4.025987148,,126,0
04-07-2017,26.2,11.2,11.2,24,2.9,17.5861,73.1742,16,4.025987148,,126,0
05-07-2017,26.5,11.8,11.8,23,2.84,17.5861,73.1742,16,4.025987148,,126,0
06-07-2017,26.5,8.4,8.4,23,3.01,17.5861,73.1742,16,4.025987148,,126,1
07-07-2017,26.4,10.7,10.7,24,3.29,17.5861,73.1742,16,4.025987148,,126,0
08-07-2017,26.1,8.9,8.9,20,3.21,17.5861,73.1742,16,4.025987148,,126,0
09-07-2017,26,7.3,7.3,24,3.2,17.5861,73.1742,16,4.025987148,,126,0
10-07-2017,26.1,9.2,9.2,24,3.14,17.5861,73.1742,16,4.025987148,,126,0
11-07-2017,26.4,7.6,7.6,23,2.99,17.5861,73.1742,16,4.025987148,,126,1
12-07-2017,26.6,7.8,7.8,23,3.17,17.5861,73.1742,16,4.025987148,,126,0
13-07-2017,26.3,17.4,17.4,24,2.3,17.5861,73.1742,16,4.025987148,,126,0
14-07-2017,26.7,22.5,22.5,24,3.29,17.5861,73.1742,16,4.025987148,,126,0
15-07-2017,26.3,23.7,23.7,24,3.34,17.5861,73.1742,16,4.025987148,,126,0
16-07-2017,25.9,60.7,60.7,24,2.45,17.5861,73.1742,16,4.025987148,,126,0
17-07-2017,25.6,91.6,91.6,24,1.89,17.5861,73.1742,16,4.025987148,,126,0
18-07-2017,25.5,102.1,102.1,24,0.87,17.5861,73.1742,16,4.025987148,,126,0
19-07-2017,25.6,133.9,133.9,24,0.87,17.5861,73.1742,16,4.025987148,,126,0
20-07-2017,25.9,65.9,65.9,24,1.53,17.5861,73.1742,16,4.025987148,,126,0
21-07-2017,26.3,36.2,36.2,24,2.82,17.5861,73.1742,16,4.025987148,,126,0
22-07-2017,26.9,12.1,12.1,24,3.61,17.5861,73.1742,16,4.025987148,,126,0
23-07-2017,26.2,25.6,25.6,24,1.91,17.5861,73.1742,16,4.025987148,,126,0
24-07-2017,26.5,14.9,14.9,24,2.59,17.5861,73.1742,16,4.025987148,,126,0
25-07-2017,26.3,11.6,11.6,24,2.97,17.5861,73.1742,16,4.025987148,,126,0
26-07-2017,26.8,6.3,6.3,24,3.22,17.5861,73.1742,16,4.025987148,,126,0
27-07-2017,26.2,10.5,10.5,23,1.94,17.5861,73.1742,16,4.025987148,,126,0
28-07-2017,25.5,16.3,16.3,24,1.43,17.5861,73.1742,16,4.025987148,,126,0
29-07-2017,26,10.6,10.6,24,3.2,17.5861,73.1742,16,4.025987148,,126,0
30-07-2017,25.8,9.4,9.4,23,3.15,17.5861,73.1742,16,4.025987148,,126,0
31-07-2017,25.7,13.1,13.1,24,2.76,17.5861,73.1742,16,4.025987148,,126,0
01-08-2017,26.1,10.5,10.5,23,3.02,17.5861,73.1742,16,4.025987148,,126,0
02-08-2017,26.4,8.9,8.9,24,3.4,17.5861,73.1742,16,4.025987148,,126,0
03-08-2017,26.1,12.1,12.1,24,3.1,17.5861,73.1742,16,4.025987148,,126,0
04-08-2017,26.3,10.2,10.2,24,3.16,17.5861,73.1742,16,4.025987148,,126,0
05-08-2017,26.5,6.3,6.3,24,3.33,17.5861,73.1742,16,4.025987148,,126,0
06-08-2017,26.6,5.7,5.7,23,3.46,17.5861,73.1742,16,4.025987148,,126,0
07-08-2017,26.4,4.1,4.1,17,3.14,17.5861,73.1742,16,4.025987148,,126,0
08-08-2017,26.2,6.9,6.9,22,2.93,17.5861,73.1742,16,4.025987148,,126,0
09-08-2017,25.8,8.2,8.2,23,2.63,17.5861,73.1742,16,4.025987148,,126,0
10-08-2017,25.6,21.8,21.8,24,2.42,17.5861,73.1742,16,4.025987148,,126,0
11-08-2017,25.6,15.7,15.7,24,2.02,17.5861,73.1742,16,4.025987148,,126,0
12-08-2017,26,10.3,10.3,22,1.83,17.5861,73.1742,16,4.025987148,,126,0
13-08-2017,26.3,4.9,4.9,20,3.14,17.5861,73.1742,16,4.025987148,,126,0
14-08-2017,25.9,11,11,24,2.61,17.5861,73.1742,16,4.025987148,,126,0
15-08-2017,25.7,15.7,15.7,20,1.79,17.5861,73.1742,16,4.025987148,,126,0
16-08-2017,26.1,3.7,3.7,18,2.89,17.5861,73.1742,16,4.025987148,,126,0
17-08-2017,26.2,4.1,4.1,16,3.45,17.5861,73.1742,16,4.025987148,,126,0
18-08-2017,26,6.2,6.2,22,2.94,17.5861,73.1742,16,4.025987148,,126,0
19-08-2017,25.7,13.7,13.7,24,1.78,17.5861,73.1742,16,4.025987148,,126,0
20-08-2017,25.3,30.6,30.6,24,0.94,17.5861,73.1742,16,4.025987148,,126,0
21-08-2017,25.6,15.5,15.5,24,1.92,17.5861,73.1742,16,4.025987148,,126,0
22-08-2017,25.8,12.5,12.5,23,2.71,17.5861,73.1742,16,4.025987148,,126,0
23-08-2017,25.8,13.1,13.1,24,2.61,17.5861,73.1742,16,4.025987148,,126,0
24-08-2017,25.9,15,15,24,2.8,17.5861,73.1742,16,4.025987148,,126,0
25-08-2017,25.7,38.4,38.4,24,2.17,17.5861,73.1742,16,4.025987148,,126,0
26-08-2017,25.7,31.8,31.8,24,2.2,17.5861,73.1742,16,4.025987148,,126,0
27-08-2017,25.8,27.7,27.7,24,2.3,17.5861,73.1742,16,4.025987148,,126,0
28-08-2017,25.7,45.8,45.8,24,1.22,17.5861,73.1742,16,4.025987148,,126,0
29-08-2017,25.7,35.1,35.1,24,1.31,17.5861,73.1742,16,4.025987148,,126,1
30-08-2017,25.9,25.4,25.4,24,2.56,17.5861,73.1742,16,4.025987148,,126,0
31-08-2017,26,9.4,9.4,23,3.16,17.5861,73.1742,16,4.025987148,,126,0
01-09-2017,26,5.8,5.8,22,3.58,17.5861,73.1742,16,4.025987148,,126,0
02-09-2017,25.9,6.1,6.1,21,3.33,17.5861,73.1742,16,4.025987148,,126,0
03-09-2017,26.2,7.7,7.7,17,2.3,17.5861,73.1742,16,4.025987148,,126,0
04-09-2017,27,0.5,0.5,5,4.31,17.5861,73.1742,16,4.025987148,,126,0
05-09-2017,26.9,1.1,1.1,9,3.77,17.5861,73.1742,16,4.025987148,,126,0
06-09-2017,26.9,0.2,0.2,2,4.09,17.5861,73.1742,16,4.025987148,,126,0
07-09-2017,27.2,6.9,6.9,9,3.25,17.5861,73.1742,16,4.025987148,,126,0
08-09-2017,27,12.7,12.7,17,3.59,17.5861,73.1742,16,4.025987148,,126,0
09-09-2017,27,5.8,5.8,12,3.69,17.5861,73.1742,16,4.025987148,,126,0
10-09-2017,27.2,10.7,10.7,9,3.36,17.5861,73.1742,16,4.025987148,,126,0
11-09-2017,27.9,6,6,10,4.11,17.5861,73.1742,16,4.025987148,,126,0
12-09-2017,28.5,3,3,3,4.18,17.5861,73.1742,16,4.025987148,,126,0
13-09-2017,27.4,10.3,10.3,6,3.5,17.5861,73.1742,16,4.025987148,,126,0
14-09-2017,27.1,3.1,3.1,6,3.24,17.5861,73.1742,16,4.025987148,,126,0
15-09-2017,26.4,7.9,7.9,20,2.03,17.5861,73.1742,16,4.025987148,,126,0
16-09-2017,26.3,10.3,10.3,20,2.48,17.5861,73.1742,16,4.025987148,,126,0
